candidate_number,age,gender,license,user_agent_simple,user_agent_full,proficiency,experiment_id,timestamp,first_variant,second_variant,selected_variant
91665,22,male,no,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,cec677bb-89a5-4dd3-be62-4140ae2fecf8,1633683113408,saopaulover-1min-yaw0,saopaulover-1min-s-yaw0,0
91665,22,male,no,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,cec677bb-89a5-4dd3-be62-4140ae2fecf8,1633683113408,saopaulover-1min-s-yaw0,saopaulover-1min-yaw90,1
91665,22,male,no,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,cec677bb-89a5-4dd3-be62-4140ae2fecf8,1633683113408,saopaulover-1min-t-yaw90,saopaulover-1min-yaw0,1
91665,22,male,no,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,cec677bb-89a5-4dd3-be62-4140ae2fecf8,1633683113408,saopaulover-1min-s-yaw0,saopaulover-1min-s-yaw90,0
91665,22,male,no,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,cec677bb-89a5-4dd3-be62-4140ae2fecf8,1633683113408,saopaulover-1min-yaw90,saopaulover-1min-t-yaw90,0
91665,22,male,no,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,cec677bb-89a5-4dd3-be62-4140ae2fecf8,1633683113408,saopaulover-1min-yaw90,saopaulover-1min-yaw0,0
91665,22,male,no,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,cec677bb-89a5-4dd3-be62-4140ae2fecf8,1633683113408,saopaulover-1min-s-yaw90,saopaulover-1min-yaw0,1
91665,22,male,no,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,cec677bb-89a5-4dd3-be62-4140ae2fecf8,1633683113408,saopaulover-1min-t-yaw90,saopaulover-1min-t-yaw0,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-s-yaw0,saopaulover-1min-s-yaw90,1
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-yaw0,saopaulover-1min-s-yaw90,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-yaw90,saopaulover-1min-t-yaw90,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-yaw0,saopaulover-1min-t-yaw0,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-yaw0,saopaulover-1min-yaw90,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-t-yaw0,saopaulover-1min-yaw90,1
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-s-yaw90,saopaulover-1min-t-yaw90,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-s-yaw90,saopaulover-1min-t-yaw0,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-yaw0,saopaulover-1min-s-yaw0,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-s-yaw0,saopaulover-1min-yaw90,1
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-s-yaw0,saopaulover-1min-t-yaw0,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-s-yaw90,saopaulover-1min-yaw90,1
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-s-yaw0,saopaulover-1min-t-yaw90,0
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-t-yaw90,saopaulover-1min-t-yaw0,1
691,22,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,2a988175-8a24-4b59-b6c2-ea52eac06b5e,1633684169729,saopaulover-1min-yaw0,saopaulover-1min-t-yaw90,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-t-yaw0,saopaulover-1min-yaw0,1
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-yaw0,saopaulover-1min-s-yaw0,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-yaw0,saopaulover-1min-t-yaw90,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-yaw90,saopaulover-1min-s-yaw90,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-yaw0,saopaulover-1min-s-yaw90,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-t-yaw90,saopaulover-1min-s-yaw90,1
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-t-yaw0,saopaulover-1min-yaw90,1
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-s-yaw0,saopaulover-1min-s-yaw90,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-yaw90,saopaulover-1min-t-yaw90,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-s-yaw90,saopaulover-1min-t-yaw0,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-s-yaw0,saopaulover-1min-t-yaw0,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-t-yaw90,saopaulover-1min-s-yaw0,1
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-yaw0,saopaulover-1min-yaw90,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-yaw90,saopaulover-1min-s-yaw0,0
762,25,female,yes,"Safari 15 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",2,fadf6054-029f-4de0-b63f-bc1b49cdf464,1633685735518,saopaulover-1min-t-yaw0,saopaulover-1min-t-yaw90,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-s-yaw0,saopaulover-1min-t-yaw0,0
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-t-yaw90,saopaulover-1min-yaw90,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-s-yaw90,saopaulover-1min-s-yaw0,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-s-yaw90,saopaulover-1min-yaw0,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-yaw90,saopaulover-1min-yaw0,0
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-s-yaw90,saopaulover-1min-yaw90,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-t-yaw90,saopaulover-1min-s-yaw0,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-t-yaw90,saopaulover-1min-t-yaw0,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-t-yaw90,saopaulover-1min-yaw0,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-s-yaw0,saopaulover-1min-yaw90,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-t-yaw0,saopaulover-1min-yaw90,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-s-yaw90,saopaulover-1min-t-yaw0,0
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-yaw0,saopaulover-1min-t-yaw0,0
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-s-yaw0,saopaulover-1min-yaw0,1
13337,25,male,no,"Chrome 94 on Windows 10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,69f2afee-2ad1-478f-ba2c-27d18fa2e09f,1633692286959,saopaulover-1min-t-yaw90,saopaulover-1min-s-yaw90,1
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-yaw0,saopaulover-1min-yaw90,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-yaw90,saopaulover-1min-t-yaw90,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-s-yaw0,saopaulover-1min-t-yaw90,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-t-yaw0,saopaulover-1min-yaw0,1
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-t-yaw0,saopaulover-1min-t-yaw90,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-s-yaw0,saopaulover-1min-yaw0,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-t-yaw90,saopaulover-1min-s-yaw90,1
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-t-yaw0,saopaulover-1min-yaw90,1
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-s-yaw0,saopaulover-1min-t-yaw0,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-s-yaw90,saopaulover-1min-t-yaw0,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-yaw0,saopaulover-1min-s-yaw90,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-s-yaw90,saopaulover-1min-yaw90,1
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-t-yaw90,saopaulover-1min-yaw0,1
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-s-yaw0,saopaulover-1min-s-yaw90,0
12345,25,male,yes,"Chrome 94 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",5,d768d1dd-838b-4318-9bda-63c147afa7c3,1633693249594,saopaulover-1min-yaw90,saopaulover-1min-s-yaw0,1
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-s-yaw0,saopaulover-1min-t-yaw0,0
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-yaw90,saopaulover-1min-s-yaw90,0
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-s-yaw90,saopaulover-1min-t-yaw0,0
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-yaw0,saopaulover-1min-s-yaw90,0
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-yaw0,saopaulover-1min-t-yaw90,0
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-s-yaw90,saopaulover-1min-t-yaw90,0
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-s-yaw0,saopaulover-1min-yaw90,1
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-t-yaw90,saopaulover-1min-yaw90,1
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-t-yaw0,saopaulover-1min-yaw0,1
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-s-yaw90,saopaulover-1min-s-yaw0,1
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-yaw0,saopaulover-1min-s-yaw0,0
15885,25,male,yes,"Safari 14.1 on macOS (Catalina)","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2,a60d8747-1eba-4f2b-8203-73af2f18f8ad,1633694458293,saopaulover-1min-yaw90,saopaulover-1min-t-yaw0,0
